451  566.176400 1.647E-68 2.294E-10.05000.05019595.53450.750.000000              2              1                    O 18q     350000 1 1 0 0 0 0    33.0   37.0,#,#,#,#,#,#,#,#,#
451  575.848900 5.942E-73 1.144E-09.05000.05021757.00690.750.000000              6              6                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  587.032000 2.657E-27 4.758E-10.05000.050  118.48690.750.000000              0              0                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
451  592.070200 1.567E-81 6.323E-10.05000.05025929.28680.750.000000              5              4                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  615.684900 1.420E-66 1.459E-09.05000.05018760.34360.750.000000              5              5                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  622.757600 7.841E-84 1.956E-09.05000.05027258.91210.750.000000              8              8                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  624.087100 1.400E-71 5.347E-10.05000.05021400.68450.750.000000              3              2                    O 17q     350000 1 1 0 0 0 0    93.0  105.0,#,#,#,#,#,#,#,#,#
451  626.122200 3.024E-84 9.068E-10.05000.05027479.51420.750.000000              6              5                    O 15q     350000 1 1 0 0 0 0    81.0   93.0,#,#,#,#,#,#,#,#,#
451  631.448500 1.001E-61 1.925E-10.05000.05016304.80690.750.000000              1              0                    O 18q     350000 1 1 0 0 0 0    33.0   37.0,#,#,#,#,#,#,#,#,#
451  649.321500 7.901E-88 1.111E-09.05000.05028962.76890.750.000000              7              6                    O 14q     350000 1 1 0 0 0 0    25.0   29.0,#,#,#,#,#,#,#,#,#
451  654.959400 9.878E-60 1.774E-09.05000.05015535.74330.750.000000              4              4                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  675.785400 1.355E-75 1.000E-09.05000.05023160.86820.750.000000              4              3                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  677.596700 1.939E-78 2.894E-09.05000.05024752.46340.750.000000              7              7                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  694.118300 1.999E-52 2.076E-09.05000.05012084.69700.750.000000              3              3                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  696.705000 5.711E-65 6.081E-10.05000.05018253.41720.750.000000              2              1                    O 17q     350000 1 1 0 0 0 0    93.0  105.0,#,#,#,#,#,#,#,#,#
451  719.952100 1.314E-78 1.587E-09.05000.05024870.15970.750.000000              5              4                    O 15q     350000 1 1 0 0 0 0    81.0   93.0,#,#,#,#,#,#,#,#,#
451  730.035800 1.447E-72 3.951E-09.05000.05022005.55020.750.000000              6              6                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  733.536700 1.186E-44 2.349E-09.05000.050 8406.36090.750.000000              2              2                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  746.246000 1.422E-84 4.917E-09.05000.05027538.44900.750.000000              8              8                    S  4q     350000 1 1 0 0 0 0    13.0    9.0,#,#,#,#,#,#,#,#,#
451  754.891100 1.665E-82 2.181E-09.05000.05026521.35700.750.000000              6              5                    O 14q     350000 1 1 0 0 0 0    25.0   29.0,#,#,#,#,#,#,#,#,#
451  756.487200 3.088E-69 1.316E-09.05000.05020161.71090.750.000000              3              2                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  768.041200 4.915E-58 4.798E-10.05000.05014881.55250.750.000000              1              0                    O 17q     350000 1 1 0 0 0 0    93.0  105.0,#,#,#,#,#,#,#,#,#
451  773.540900 2.097E-36 2.579E-09.05000.050 4497.83850.750.000000              1              1                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  778.404000 2.333E-85 2.595E-09.05000.05028105.63640.750.000000              7              6                    O 13q     350000 1 1 0 0 0 0    69.0   81.0,#,#,#,#,#,#,#,#,#
451  780.991200 3.184E-66 5.073E-09.05000.05019026.00430.750.000000              5              5                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  809.699800 1.560E-72 2.322E-09.05000.05022024.77160.750.000000              4              3                    O 15q     350000 1 1 0 0 0 0    81.0   93.0,#,#,#,#,#,#,#,#,#
451  813.102600 3.146E-79 7.384E-09.05000.05025056.40700.750.000000              7              7                    S  4q     350000 1 1 0 0 0 0    13.0    9.0,#,#,#,#,#,#,#,#,#
451  814.424300 1.132E-27 2.753E-09.05000.050  354.37320.750.000000              0              0                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  831.181000 2.043E-59 6.209E-09.05000.05015818.28780.750.000000              4              4                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  835.315700 1.765E-62 1.412E-09.05000.05016936.25540.750.000000              2              1                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  854.942600 9.847E-77 3.523E-09.05000.05023836.65360.750.000000              5              4                    O 14q     350000 1 1 0 0 0 0    25.0   29.0,#,#,#,#,#,#,#,#,#
451  861.423600 1.446E-84 1.009E-08.05000.05027881.66970.750.000000              8              8                    S  5q     350000 1 1 0 0 0 0    45.0   33.0,#,#,#,#,#,#,#,#,#
451  876.901800 2.107E-73 1.019E-08.05000.05022332.85580.750.000000              6              6                    S  4q     350000 1 1 0 0 0 0    13.0    9.0,#,#,#,#,#,#,#,#,#
451  881.186300 3.813E-52 7.304E-09.05000.05012384.08180.750.000000              3              3                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  890.414500 6.629E-80 4.677E-09.05000.05025590.11180.750.000000              6              5                    O 13q     350000 1 1 0 0 0 0    69.0   81.0,#,#,#,#,#,#,#,#,#
451  896.768000 4.926E-66 2.887E-09.05000.05018950.12220.750.000000              3              2                    O 15q     350000 1 1 0 0 0 0    81.0   93.0,#,#,#,#,#,#,#,#,#
451  913.230700 2.154E-55 1.066E-09.05000.05013485.98970.750.000000              1              0                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  913.782500 6.131E-84 5.419E-09.05000.05027276.24810.750.000000              7              6                    O 12q     350000 1 1 0 0 0 0    21.0   25.0,#,#,#,#,#,#,#,#,#
451  921.999300 6.564E-87 5.389E-09.05000.05028884.04040.750.000000              8              7                    O 11q     350000 1 1 0 0 0 0    57.0   69.0,#,#,#,#,#,#,#,#,#
451  931.495200 2.086E-44 8.306E-09.05000.050 8722.70200.750.000000              2              2                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  938.797800 4.172E-67 1.320E-08.05000.05019376.02850.750.000000              5              5                    S  4q     350000 1 1 0 0 0 0    13.0    9.0,#,#,#,#,#,#,#,#,#
451  940.240100 2.794E-79 1.544E-08.05000.05025430.06010.750.000000              7              7                    S  5q     350000 1 1 0 0 0 0    45.0   33.0,#,#,#,#,#,#,#,#,#
451  951.228100 1.601E-70 4.868E-09.05000.05020918.19810.750.000000              4              3                    O 14q     350000 1 1 0 0 0 0    25.0   29.0,#,#,#,#,#,#,#,#,#
451  967.273400 1.087E-85 1.784E-08.05000.05028284.69500.750.000000              8              8                    S  6q     350000 1 1 0 0 0 0    17.0   13.0,#,#,#,#,#,#,#,#,#
451  982.316900 3.935E-59 2.970E-09.05000.05015649.59370.750.000000              2              1                    O 15q     350000 1 1 0 0 0 0    81.0   93.0,#,#,#,#,#,#,#,#,#
451  982.530200 3.398E-36 9.164E-09.05000.050 4831.39150.750.000000              1              1                    S  3q     350000 1 1 0 0 0 0    33.0   21.0,#,#,#,#,#,#,#,#,#
451  997.200900 5.310E-74 7.120E-09.05000.05022834.47140.750.000000              5              4                    O 13q     350000 1 1 0 0 0 0    69.0   81.0,#,#,#,#,#,#,#,#,#
451  999.688400 2.411E-60 1.628E-08.05000.05016190.70270.750.000000              4              4                    S  4q     350000 1 1 0 0 0 0    13.0    9.0,#,#,#,#,#,#,#,#,#
